rumor_id,publish_date,rumor_type,article_title,article_content,search_expression,source,article_url
82272,2020-02-15,wish,沉香可以预防新型冠状病毒,沉香是瑞香科植物白木香或沉香等树木的干燥木质结油部分，可制成香料...,沉香+(新冠|冠状|新型冠状|肺炎|病毒),腾讯旗下专业医学科普平台,https://vp.fact.qq.com/article?id=56be959ea1d0683853f717d8ad032d16
82273,2020-02-15,wish,美国华裔专家的“自救措施”能治疗新型冠状病毒肺炎,吴教授所说的“新冠病毒肺炎的机理其实是过激的免疫反应制造的大量自由...,自救措施+美国+专家,宾夕法尼亚大学医学院病理及实验医药系研究副教授,https://vp.fact.qq.com/article?id=3dbe0635cf7296b236be9d33f0a76b34
82277,2020-02-15,wish,谣言：城市、小区大范围喷洒消毒可防止病毒传播,查证者：美国华裔公共卫生专家，新泽西州立公共环境健康实验室，范智华延伸阅读：中国新冠状病毒的疫情自一月中旬以来，确诊病例每日几千例增长，一个多月就超过六万多病人，死亡人数已超过一千五百多人。,大范围喷洒+消毒,头条辟谣,http://toutiao.com/group/6793561035933483534/
82299,2020-02-15,wish,【错误】网传「刚才和我在美国做医生的弟弟通电话，他告知...多喝水可促进自身粘膜组织液的分泌来抵抗（新冠肺炎）病毒」？,网传「刚才和我在美国做医生的弟弟通电话，他告知...多喝水可促进自身粘膜组织液的分泌来抵抗（新冠肺炎）病毒」，经查： 一、大量饮水无法预防武汉肺炎。 二、传言对「多喝水可以促进黏膜产生抗体」之叙述没有科学根据。 因此，传言为「错误」讯息。 背景 通讯软体、社群平台流传讯息指出：「刚才和我在美国做医生的弟弟通电话，他告知，预防武肺的方法不仅是戴口罩和洗手消毒，这些都是被动防御。更重要的是要大量饮水...人体分泌的粘膜液有自身的抗体，可以抗感染，多喝水可促进自身粘膜组织液的分泌来抵抗病毒...」 【2020年2月17日更新】此传言近期又出现变形版本，为一医师鼓励大家多喝水、保...,(黏膜湿润|黏膜分泌|粘膜湿润|粘膜分泌)+(预防|防病毒|防护|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),台湾事实查核中心,https://tw.news.yahoo.com/%E9%8C%AF%E8%AA%A4-%E7%B6%B2%E5%82%B3-%E5%89%9B%E6%89%8D%E5%92%8C%E6%88%91%E5%9C%A8%E7%BE%8E%E5%9C%8B%E5%81%9A%E9%86%AB%E7%94%9F%E7%9A%84%E5%BC%9F%E5%BC%9F%E9%80%9A%E9%9B%BB%E8%A9%B1-%E4%BB%96%E5%91%8A%E7%9F%A5-%E5%A4%9A%E5%96%9D%E6%B0%B4%E5%8F%AF%E4%BF%83%E9%80%B2%E8%87%AA%E8%BA%AB%E7%B2%98%E8%86%9C%E7%B5%84%E7%B9%94%E6%B6%B2%E7%9A%84%E5%88%86%E6%B3%8C%E4%BE%86%E6%8A%B5%E6%8A%97-053603864.html
82302,2020-02-15,dread,卫生间排气扇形成的负压会把下水管的病菌抽在空气里,在卫生间开排气扇形成负压，把下水管的病菌抽在空气里...,排气扇+病毒,德国勃兰登堡州工业大学（BTU）物理教师,https://vp.fact.qq.com/article?id=ed17c58742b8287e428d975863488c49
82333,2020-02-16,wish,新冠肺炎患者体温正常就可出院？,,体温正常+出院+(就可|即可|便能),人民日报微信公众号,http://www.piyao.org.cn/2020-02/16/c_1210477065.htm
82338,2020-02-16,wish,空气净化器可以过滤病毒,目前市场上常用的空气净化器由风机和过滤装置组成，这种空气净化器主要适用于去除污染物，产品标准里没有对病毒杀灭率的要求，所以空气净化器不一定能适用过滤病毒，建议家庭每天对室内换气，同时应注意室内外温差大引起感冒的风险。,空气净化器+病毒,人民日报,alipays://platformapi/startapp?appId=20000909&url=%2Fwww%2Fmsg.html%3FpublicId%3D2018060460336001%26msgId%3D20180604603360015fe52f5c-62f9-4de9-988d-a3f9cfc9b196
82339,2020-02-16,wish,艾叶和艾灸可以杀毒除菌，预防新型冠状病毒肺炎,目前没有充分证据！ 用“艾灸”和“冠状病毒”作为关键词经检索知网...,(艾叶|艾灸|熏艾)+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),腾讯旗下专业医学科普平台,https://vp.fact.qq.com/article?id=e03335dc2d798cdce4ec913a9bce9a66
82342,2020-02-16,wish,多喝热水姜汤、运动、盖被子、晒太阳能预防新冠病毒,新冠病毒对热敏感，但并不是在26-27度的环境下就能被杀死...,姜汤+(预防|防病毒|防护|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),美国普渡大学农业与生物系食品工程专业博士,https://vp.fact.qq.com/article?id=fefe1ff41fd277a7296a7d774b303a7e
82358,2020-02-16,dread,下雪天不要玩雪，会感染新型冠状病毒,病人咳嗽和喷嚏的飞沫通常会在数分钟后落下，不会长时间漂浮在空气中...,(雪|玩雪)+(带|带有|传染|感染|传播|携带)+病毒,卓正医疗医生,https://vp.fact.qq.com/article?id=6d847e5e3fe44da443cf1d7310a7df99
82368,2020-02-16,dread,谣言：疫情期间发热等于感染新冠病毒,鉴定结果：谣言权威解读：发热不一定意味着感染了新冠病毒，如果没有接触过可疑传染源，短期轻度发热可以在家随访观察。,(发热|发烧)+(就是|等于)+(感染|传染)+(肺炎|新冠|新型冠状),头条辟谣,http://toutiao.com/group/6793973513288942087/
82371,2020-02-16,wish,大家可以用室内臭氧去杀死新型冠状病毒,目前国际上并没有关于建议室内使用臭氧灭活SARS病毒和新冠病毒的数...,室内臭氧+(灭活|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),腾讯新闻旗下专业事实查证平台,https://vp.fact.qq.com/article?id=24bf8b386526a4973dde239e85f896e3
82387,2020-02-16,wish,谣言：中药土方敷脚底可以防新型冠状病毒,近日，网上流传着一则“武汉一家人的自救自愈方法”的中药土方，号称可防新型冠状病毒。鉴定结果：谣言权威解读：经调查，此消息系谣言。,中药+敷脚底,头条辟谣,http://toutiao.com/group/6793611494857638413/
82416,2020-02-17,dread,新型冠状病毒会通过眼结膜传染,武汉大学人民医院陈长征研究组于预印本网站medRxiv（未经同行评...,眼结膜+(传染|感染|传播),上海报业集团旗下新媒体平台,https://vp.fact.qq.com/article?id=89b0541413f316f97c2263d6ae5a2599
82417,2020-02-17,wish,在口罩中间垫上餐巾纸可以有效阻断新冠病毒,垫餐巾纸并不能有效阻断新冠病毒。餐巾纸的主要原材料是木浆纤维...,餐巾纸+口罩,黄晨,https://vp.fact.qq.com/article?id=6f6844038596d5f73b30c2611d839bd6
82427,2020-02-17,wish,灵芝可以预防新型冠状病毒,目前只是基于一些初步的细胞实验和动物实验进行的演绎...,灵芝+(防治|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),美国普渡大学农业与生物系食品工程专业博士,https://vp.fact.qq.com/article?id=b62b33d74db2104114324422c7dbc8aa
82428,2020-02-17,wish,鱼腥草可以预防和治疗新型冠状病毒肺炎,部分研究表明，鱼腥草具有抗病毒、抗菌、抗炎、解热等效果。但是...,鱼腥草+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),药理学硕士，知贝儿科药师,https://vp.fact.qq.com/article?id=d3dcf7a7aa26a7c74d0124b2fbd10b45
82460,2020-02-17,dread,谣言：鸡鸭会传播新冠状病毒,鉴定结果：谣言权威解读：广州中医药大学第一附属医院脑病科主任医师钟嘉熙接受家庭医生在线编辑采访时曾说过：“有研究表明，食用煮熟病鸡的肉和蛋，不会感染上禽流感病毒，人们大可不必谈‘禽’色变。,(家禽|鸡鸭|鸡肉|鸭肉)+(传染|感染|传播),头条辟谣,http://toutiao.com/group/6794320964797596163/
82462,2020-02-17,wish,威士忌加蜂蜜加开水对抗新冠肺炎有效,威士忌加蜂蜜加开水就相当于低度白酒加糖...,威士忌+蜂蜜,美国普渡大学农业与生物系食品工程专业博士,https://vp.fact.qq.com/article?id=cf9fbf2e2d0954b2a327d7f6d94c2444
82463,2020-02-17,wish,杨桃叶子泡水喝能预防新型冠状病毒,杨桃叶子煮水在印度传统医学中被认为有各种功效...,杨桃叶子+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),美国普渡大学农业与生物系食品工程专业博士,https://vp.fact.qq.com/article?id=f7468c048cdb1b0e6047dcbbd2473c37
82464,2020-02-17,wish,谣言：84消毒液可用于空气消毒,可以用84消毒液进行空气消毒，杀灭空气中的新冠状病菌。鉴定结果：谣言权威解读：84消毒液属于含氯消毒剂，只需要单独使用，就能起到很好的杀菌效果。,84+空气消毒,头条辟谣,http://toutiao.com/group/6794350527430787596/
82466,2020-02-18,wish,轻症患者，在家休息就能好？,,轻症+(在家|居家),中国政府网,http://www.piyao.org.cn/2020-02/18/c_1210479312.htm
82468,2020-02-18,wish,毛桃根可抗新型冠状病毒,毛桃根指的是五指毛桃。五指毛桃是一种草药，广东地区常用来煲汤...,毛桃根,腾讯旗下专业医学科普平台,https://vp.fact.qq.com/article?id=69df3a2f3c71a7cda23edd69aaa0bce3
82469,2020-02-18,dread,轻症患者手粘唾液触碰眼口鼻会转化为重症,已经感染新冠病毒的轻症患者...,轻症+重症+(唾液|唾沫|口水)+(加重|转化),药理学硕士，知贝儿科药师,https://vp.fact.qq.com/article?id=42a0437f99346b6dbe2e9ea343815fa0
82478,2020-02-18,wish,多吃生姜、含姜的食物能预防新冠肺炎吗？不能,【 多吃生姜、含姜的食物能预防新冠肺炎吗？不能】 生姜，性温，其特有的“姜辣素”能有效地治疗吃寒凉食物过多而引起的腹胀、腹痛、腹泻、呕吐等，生姜在中医药学里具有发散、止呕、止咳等功效，那么多吃生姜能预防新冠肺炎吗？医生：目前无证据显示生姜可以治疗新冠肺炎，戴口罩、勤洗手、少出门才是良方。（科学辟谣）@微博辟谣  武汉广播电视台的微博视频,姜+(预防|防病毒|防护|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),微博辟谣,https://www.weibo.com/1866405545/IuYlSgMqO
82482,2020-02-18,dread,谣言：鞋底会把新冠病毒带回家,鉴定结果：谣言权威解读：中国疾控中心传染病处研究员冯录召介绍到：新型冠状病毒目前主要还是通过近距离呼吸道飞沫传播或者接触传播，飞沫沉降到地面之后，鞋子就算有可能沾染到，病毒量也非常少。,鞋底+(病毒|消毒|传染|感染|传播|带回家),头条辟谣,http://toutiao.com/group/6794667847311163918/
82487,2020-02-18,dread,谣言：新冠轻症患者手粘唾液触碰眼口鼻会转化为重症,但这样会带来其他问题：1、对自己不太卫生，会增加局部感染的风险，比如眼结膜炎等；2、对别人会散播病毒颗粒，增加周围人的感染风险，或者给自己带来交叉感染的机会。,轻症+触碰+唾沫,头条辟谣,http://toutiao.com/group/6794720881286316557/
82489,2020-02-18,wish,谣言:鸵鸟蛋抗体口罩能杀死新型冠状病毒,,鸵鸟蛋+口罩,科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=VOvY
82490,2020-02-18,dread,过度消毒严重污染地下水？,,污染+地下水+消毒,科技日报,http://www.piyao.org.cn/2020-02/18/c_1210479413.htm
82498,2020-02-18,wish,长颈鹿充气服、公鸡服……“硬核防护服”真有用？,,玩偶服,央视新闻微信公众号,http://www.piyao.org.cn/2020-02/18/c_1210479916.htm
82500,2020-02-18,wish,胡柚能治疗新型冠状病毒肺炎,胡柚只是一种水果而已，喜欢吃的大可以吃...,胡柚+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),美国普渡大学农业与生物系食品工程专业博士,https://vp.fact.qq.com/article?id=35204cac8454344d1fdeb3d0c63c12a2
82514,2020-02-18,wish,谣言：现在已经有疫苗可以控制此次疫情,近日，网上广泛流传着“现在已经有疫苗可以控制此次新冠病毒”这一消息，引起较大范围的讨论。鉴定结果：谣言权威解读：目前还没有，这次流行的新型冠状病毒是一种新病毒，疫苗只能在疫情发生后才开始研发，且研发需要时间。,(已经|已有|已经有)+疫苗+控制+(新冠|肺炎|新型冠状),头条辟谣,http://toutiao.com/group/6794696511453135373/
82530,2020-02-18,wish,【错误】网传「乔建国是武汉大学中南医院普外科医生，他推荐用来治疗新冠状肺炎的方法：非常时期每天二两白酒很可能有预防新冠状肺炎的效果...」？,网传「乔建国是武汉大学中南医院普外科医生，他推荐用来治疗新冠状肺炎的方法：非常时期每天二两白酒很可能有预防新冠状肺炎的效果」，经查： 一、中国武汉大学中南医院确有一名肝胆胰外科医师乔建国。 二、中南医院宣传部回应，此传言为乔建国私下的玩笑话，并不是对外公开的治疗建议。 三、专家表示，喝酒没有增强免疫力的效果，不宜饮酒过量。 因此，此传言为「错误」讯息。 背景 通讯软体流传讯息指出： 「转《乔建国医生建议大家在疫情防空期间都来喝二两杯》         乔建国是武汉大学中南医院普外科医生，他推荐用来治疗新冠状肺炎的方法：非常时期每天二两白酒很可能有预防新冠状肺炎的效果。因...,二两白酒+(预防|防病毒|防护|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),台湾事实查核中心,https://tw.news.yahoo.com/%E9%8C%AF%E8%AA%A4-%E7%B6%B2%E5%82%B3-%E5%96%AC%E5%BB%BA%E5%9C%8B%E6%98%AF%E6%AD%A6%E6%BC%A2%E5%A4%A7%E5%AD%B8%E4%B8%AD%E5%8D%97%E9%86%AB%E9%99%A2%E6%99%AE%E5%A4%96%E7%A7%91%E9%86%AB%E7%94%9F-%E4%BB%96%E6%8E%A8%E8%96%A6%E7%94%A8%E4%BE%86%E6%B2%BB%E7%99%82%E6%96%B0%E5%86%A0%E7%8B%80%E8%82%BA%E7%82%8E%E7%9A%84%E6%96%B9%E6%B3%95-%E9%9D%9E%E5%B8%B8%E6%99%82%E6%9C%9F%E6%AF%8F%E5%A4%A9%E4%BA%8C%E5%85%A9%E7%99%BD%E9%85%92%E5%BE%88%E5%8F%AF%E8%83%BD%E6%9C%89%E9%A0%90%E9%98%B2%E6%96%B0%E5%86%A0%E7%8B%80%E8%82%BA%E7%82%8E%E7%9A%84%E6%95%88%E6%9E%9C-092448710.html
82533,2020-02-18,wish,重楼可以抑制新型冠状病毒,在传统医学中，重楼是一种清热寒凉的药材，其主要活性成分为甾体皂苷...,中药+重楼+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),腾讯旗下专业医学科普平台,https://vp.fact.qq.com/article?id=69c7bb4c969afaee23702b4de34a994c
82535,2020-02-18,dread,谣言：瑞德西韦被淘汰了,有人说药物瑞德西韦被淘汰了鉴定结果：谣言权威解读：瑞德西韦的生产厂家吉利德科学首席医疗官默达·帕西在接受新华社采访时透露，目前瑞德西韦正在中国中日友好医院进行临床试验，该试验至少需要一个月才能结束并进行数据分析得出结论。,瑞德西韦+被淘汰,头条辟谣,http://toutiao.com/group/6794676357268767245/
82541,2020-02-18,wish,谣言：自制口罩可以防止新冠状病毒感染,疫情发生以来，网络上出现了很多“自制口罩”的办法，除了用厨房专用纸，还有人用果皮，甚至在棉布口罩外加一层塑料袋或保鲜膜，或棉布、保鲜膜、纱布叠放。,自制口罩,头条辟谣,http://toutiao.com/group/6794708494076346891/
82543,2020-02-18,wish,谣言：自限性疾病代表不需要治疗,日前，有医务人员表示，新冠肺炎是一种自限性疾病，不需要特殊干预，也无需特殊病因治疗，最终病人就可以自愈，所以并不需要特殊治疗。,自限性疾病+治疗,头条辟谣,http://toutiao.com/group/6794364804338287115/
82554,2020-02-19,wish,谣言:口罩能水洗还能水煮杀菌,,水洗+(能|可)+口罩,科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=qobj
82574,2020-02-19,dread,【错误】传言引述研究指称「武汉病毒以ACE-2外肽酶作为病毒受体，东亚人种体内的ACE-2，是非东亚人种的4-5倍...」？,传言引述研究指称「武汉病毒以ACE-2外肽酶作为病毒受体，东亚人种体内的ACE-2，是非东亚人种的4-5倍...」，经查： 一、传言引述的研究为2005年的研究，这项研究是针对SARS病毒，并非引发武汉肺炎的「新型冠状病毒」。 二、研究发现，分化的上皮细胞ACE2较多，而SARS病毒比较容易感染在人类唿吸道分化的上皮细胞，因此推论ACE2与SARS-CoV的感染机率有相关，但没有直接证据证明ACE2较多就容易感染SARS。 三、这项研究完全没有提及「东亚人的ACE2是非东亚人的4-5倍」。 因此，传言为「错误」讯息。 【补充说明】 根据第291号查核报告，「ACE2」的原...,ACE2+易,台湾事实查核中心,https://tw.news.yahoo.com/%E9%8C%AF%E8%AA%A4-%E5%82%B3%E8%A8%80%E5%BC%95%E8%BF%B0%E7%A0%94%E7%A9%B6%E6%8C%87%E7%A8%B1-%E6%AD%A6%E6%BC%A2%E7%97%85%E6%AF%92%E4%BB%A5ace-2%E5%A4%96%E8%82%BD%E9%85%B6%E4%BD%9C%E7%82%BA%E7%97%85%E6%AF%92%E5%8F%97%E9%AB%94-%E6%9D%B1%E4%BA%9E%E4%BA%BA%E7%A8%AE%E9%AB%94%E5%85%A7%E7%9A%84ace-091048848.html
82608,2020-02-19,dread,新型冠状病毒损伤肾脏和睾丸，因此会影响生育,最近有研究发现，新冠病毒会损伤肾脏和睾丸...,病毒+(肾脏|肾|睾丸),天津市泰达医院肾内科主任医师,https://vp.fact.qq.com/article?id=047d9cbe082d4ef12c6ba7843d678f7c
82672,2020-02-20,dread,病毒容易穿透衣物造成感染,中国疾控中心研究员冯录召：病毒通过污染衣物传染人的几率极低。如果不是去过特定的场所，如去医院探视过病人或接触过可疑症状的人，不需要对衣服进行专门消毒。,(衣服|衣物)+(穿透|通过|透过)+病毒+(传染|感染|传播|风险),央视新闻,alipays://platformapi/startapp?appId=20000909&url=%2Fwww%2Fmsg.html%3FpublicId%3D2018060460336001%26msgId%3D20180604603360019fb2d2a3-f8bd-4e65-8fb8-ce588cdb2e11
82687,2020-02-20,wish,蜂毒（蜂针和蜂毒注射液治疗）能抑制新型冠状病毒,蜂毒是由蜜蜂蜇针排出的一种生物毒素...,蜂毒+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),腾讯旗下专业医学科普平台,https://vp.fact.qq.com/article?id=6d4eb2083873aaa55d8ec9a5ebcde709
82689,2020-02-20,dread,买回家的蔬菜必须用75%的酒精消毒,买回家的蔬菜应该清洗。科学的做法是，吃前用流水冲洗蔬菜表面就可以...,(蔬菜|菜|青菜)+酒精+消毒,食品与营养信息交流中心科学技术部主任,https://vp.fact.qq.com/article?id=f9496cffd016f5d3091eb4203be9a8d2
82693,2020-02-20,dread,谣言：使用红外线测温枪会引发白内障,网传消息：近日，一则“红外线测温枪会导致眼部损伤”的说法也不胫而走。该说法称，由于眼球含有较多的液体，对红外线吸收能力较强，使用红外线测温枪可能会引起白内障。,红外线+(眼|白内障),头条辟谣,http://toutiao.com/group/6795474919313375755/
82714,2020-02-21,dread,新型冠状病毒能通过皮肤侵入人体,中国科学院院士周琪表示，目前病毒进入人体都是通过黏膜...,皮肤+(进入|侵入|透过)+人体,央视新闻,https://vp.fact.qq.com/article?id=686cf40bd93e27733190a687caacfa53
82715,2020-02-21,wish,谣言：精油芳疗可以预防新冠肺炎,在该精油的商品详情页上，表示当消费者有胃痛、腹泻、便秘、肠胃不适、免疫力低下、体质弱、更年期综合症等症状，均可以使用本精油，但并未提及与新型冠状病毒有关的字眼。,精油+芳疗+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),头条辟谣,http://toutiao.com/group/6795817661583327747/
82725,2020-02-21,dread,闻到新冠肺炎患者的屁，就会感染新冠病毒,已知的情况是...,屁+(感染|传染|传播),药理学硕士，知贝儿科药师,https://vp.fact.qq.com/article?id=17c24997bd6dae6001cbc05d4aab6cc6
82742,2020-02-21,dread,淋浴式”消毒会影响水质？谣言，别信！,“淋浴式”消毒会影响水质？谣言，别信！,淋浴式+水质+消毒,微博辟谣,https://www.weibo.com/1866405545/Ivfq7A09X
82778,2020-02-22,dread,尚无定论：循环使用的地铁票和公交票会传播病毒,虽然循环使用的地铁票和公交票感染病毒的风险概率极低，但为了避免接触到新冠病毒的可能，出行时推荐使用个人交通卡或手机APP 支付方式。,公交票+(传染|感染|传播),头条辟谣,http://toutiao.com/group/6796112297593930243/
82781,2020-02-22,dread,病毒会沾在头发上，每次外出回家都需要洗头,一般情况下，公众外出回家后不需要专门洗头或消毒...,洗头+(外出|出门|回来|回家),中国疾控中心研究员_,https://vp.fact.qq.com/article?id=d2f5c0839c188162383c97f04c5432fc
82783,2020-02-22,wish,75度酒精直接喷洒衣服消毒,,酒精喷洒+(衣服|衣物),央视新闻,http://www.piyao.org.cn/2020-02/22/c_1210485336.htm
82818,2020-02-22,dread,循环使用的地铁票会传播病毒,目前新冠病毒的主要传播方式仍以飞沫和接触传播为主...,地铁票+(传染|感染|传播),冯录召,https://vp.fact.qq.com/article?id=cbbd2f933b84dda2dd9996f3cc53b656
82832,2020-02-23,wish,一次性口罩垫片可以起到防护作用,从理论上说，有作用，可在一定程度上增加口罩的使用时间...,垫片+口罩,东华大学产业用纺织品教育部工程中心副教授,https://vp.fact.qq.com/article?id=f5fef32dc02d369c067580cbeff76c9c
82853,2020-02-23,dread,谣言：吸入下水道里的空气会感染新冠病毒,鉴定结果：谣言权威解读：世卫组织表示，截至目前，尚未有任何有效证据证明，吸入下水道或排水沟里的空气会感染COVID-19。,下水道+空气+(感染|吸入),头条辟谣,http://toutiao.com/group/6796549714381636108/
82901,2020-02-24,dread,接触到新冠肺炎患者的汗水就会感染新冠病毒,体液能不能造成感染，关键在于体液是怎么接触的以及接触了哪里...,(汗液|汗水)+(感染|传染|传播),药理学硕士，知贝儿科药师,https://vp.fact.qq.com/article?id=caa2273a02f6059fd538c6147d64eb7b
82945,2020-02-24,wish,钟南山：至今确诊一万多例，无一素食者感染新冠病毒？谣言，别信！,钟南山：至今确诊一万多例，无一素食者感染新冠病毒？谣言，别信！,(吃素|食素)+(病毒|肺炎|新冠|新型冠状),微博辟谣,https://www.weibo.com/1866405545/IvJ6yxv0v
82963,2020-02-25,wish,尚无定论：天津大学团队研发的新冠口服疫苗，有效且无副作用,也就是1）表面展示和 2）分泌，其实非常好理解，就是字面意思：表面展示就是酵母的外表面镶嵌了表达的外源蛋白；分泌表达就是酵母把表达的外源蛋白通过“胞吐”等方式“吐”了出来，这是一种游离形式。【2】保护性抗原对于疫苗制备来说，如果是分泌表达，其实我们大家也不陌生。我们现在使用的乙型,(天津|天大)+疫苗+(新冠|肺炎|新型冠状),头条辟谣,http://toutiao.com/group/6797269377067516430/
82972,2020-02-25,wish, 对新冠肺炎患者，低分子肝素可以有效治疗血栓,抗凝药物（比如低分子肝素）来防治弥散性血管内凝血（DIC）有着理论...,低分子肝素+血栓,北京大学第一医院感染疾病科副主任医师,https://vp.fact.qq.com/article?id=9925788d3a7d166095ec680977c9d9da
82974,2020-02-25,dread,谣言：网上团购的生鲜食物会携带新冠病毒,网传消息：近日，不少人选择网购生鲜食物，如蔬菜、水果、肉类等，在方便的情况下，大家也很担心，网上团购的生鲜食物会携带新冠病毒。,生鲜+(食材|食品|食物)+病毒+(新冠|肺炎|新型冠状),头条辟谣,http://toutiao.com/group/6797324836738695683/
83028,2020-02-25,wish,土霉素就是磷酸氯喹，可以用来治疗新冠肺炎？这是两码事儿,具有一定体外抑制活性。其最早是作为抗疟药出现，在2003年研究时发现，可有效预防和阻止SARS病毒在细胞中的复制。,(土霉素|磷酸氯喹)+(治疗|特效药),微博辟谣,https://www.weibo.com/1866405545/IvSOrjccv
83067,2020-02-26,wish,谣言：光催化设备能杀死新型冠状病毒,鉴定结果：谣言权威解读：光催化设备的作用机制是利用光照射半导体材料形成的活性氧成分清除挥发性有机污染物，例如在无法通风的密闭空间中除甲醛等，但并不能杀灭空气中的微生物。事实上，病毒不可能长时间飘浮在空气中还保持活性，因此利用光催化设备不仅无用，也完全没有必要。,光催化,头条辟谣,http://toutiao.com/group/6797626477941621252/
83099,2020-02-26,wish,喝单枞茶可以预防新冠肺炎,网络流传的“钟南山发布多喝单枞茶对防止肺炎有重大效果”的截图是假的...,单枞茶+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),美国普渡大学农业与生物系食品工程专业博士,https://vp.fact.qq.com/article?id=cc491ac5acf11a2f07534e7b4b09496a
83103,2020-02-27,wish,谣言:免洗洗手液清洁效果比水更好（有争议）,,免洗洗手液+效果+更好+水,科学辟谣,https://piyao.kepuchina.cn/h5/rumordetail?id=XkwL
83111,2020-02-27,wish,苦木注射液对新冠肺炎的治疗有效,苦木注射液清热，解毒，消炎...,苦木注射液,腾讯旗下专业医学科普平台,https://vp.fact.qq.com/article?id=2f0a97946f42aa3c00552d4dd04de892
83125,2020-02-27,dread,疫情期间不应接种疫苗,不是所有疫苗都可以暂缓接种。据央视新闻消息，中国疾控中心研究员冯录召表示，新生儿第一针乙肝疫苗和卡介苗，应该及时安排接种；狂犬病和破伤风必须按照疫苗接种程序及时接种。,(接种|打)+疫苗,央视新闻,alipays://platformapi/startapp?appId=20000909&url=%2Fwww%2Fmsg.html%3FpublicId%3D2018060460336001%26msgId%3D2018060460336001e4db0634-1275-438c-b936-f40a039eae94
83164,2020-02-27,dread,疫情期间橘子不能边剥边吃,正常橘子并不携带病毒，手上也不会有病毒...,边剥边吃,美国普渡大学农业与生物系食品工程专业博士,https://vp.fact.qq.com/article?id=69e83a828253065074420421965740f5
83234,2020-02-28,wish,鸡屎藤能预防新型冠状病毒,鸡屎藤又名鸡矢藤，是一种常见的中药药材...,鸡屎藤+(不死|预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒|抗疫情),腾讯旗下专业医学科普平台,https://vp.fact.qq.com/article?id=0aa8aa3dbfe13009b2ed2fe79e4f56a2
83315,2020-02-29,wish,改用吸痰机救治新冠肺炎患者可降低死亡率？,,吸痰机,中央广电总台中国之声微信公号,http://www.piyao.org.cn/2020-02/29/c_1210495148.htm
83319,2020-02-29,wish,辟谣侠盟丨开空调能杀死新冠病毒？警惕不实信息干扰抗疫工作,当前，举国上下正_力同心打一场抗击疫情的人民战争。可以看到，得益于互联网技术的快速发展，相比以往，人们拥有更多元便捷的手段获取各类疫情资讯，为疫情防控提供了强大助力。但与此同时，更丰富的资讯也容易导致不实信息滋生蔓延，进而诱发一系列“次生灾害”。,开空调+(预防|治疗|防病毒|防感染|抗病毒|防肺炎|对抗|抵抗|杀死|抵御|消灭|阻挡|遏制|抑制|消除|杀毒|除菌|杀病毒),0,https://moment.rednet.cn/content/2020/02/29/6821973.html
